pn_skid,kc_skid,pn_names,kc_names,claw_ids
771242,10328122,Uniglomerular mALT DC1 adPN 23665 AA,KCy 15303 CF,10328122.1
400943,10328122,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 15303 CF,10328122.2
40749,10328122,Uniglomerular mALT DA4l adPN 40750 BH,KCy 15303 CF,10328122.3
57422,10328122,Uniglomerular mALT DA2 lPN A 57423 NS,KCy 15303 CF,10328122.4
57381,10331589,Uniglomerular mALT DA1 lPN 57382 ML,KCy 8135 NM,10331589.1
51080,10331589,Uniglomerular mALT VA1v adPN 57251 LK,KCy 8135 NM,10331589.2
43539,10339376,Uniglomerular mALT VM7v adPN 43540 CF,KCaBx 14031 JH,10339376.1
33903,10339376,Uniglomerular mALT DL3 lPN 33904 JMR,KCaBx 14031 JH,10339376.2
27246,10339376,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBx 14031 JH,10339376.3
36390,10339376,Uniglomerular mALT VA1d adPN 36391 BH,KCaBx 14031 JH,10339376.4
581536,10339376,Uniglomerular mALT DL3 lPN 47095 JMR,KCaBx 14031 JH,10339376.5
22132,10341807,Uniglomerular mALT VC1 lPN 22133 BH,KCy 8139 JH,10341807.1
192547,10341807,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCy 8139 JH,10341807.2
57311,10341807,Uniglomerular mALT DA1 lPN 57312 LK,KCy 8139 JH,10341807.3
57422,10341807,Uniglomerular mALT DA2 lPN A 57423 NS,KCy 8139 JH,10341807.4
27295,10341807,Uniglomerular mALT DA1 lPN 27296 BH,KCy 8139 JH,10341807.5
35246,10341807,Uniglomerular mALT D adPN 35247 AA,KCy 8139 JH,10341807.6
24726,10342135,Uniglomerular mALT VM1 lPN 24727 BH,KCaBx 13931 SAC,10342135.1
58686,10342135,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13931 SAC,10342135.2
54072,10342135,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBx 13931 SAC,10342135.3
23432,10342135,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 13931 SAC,10342135.4
30891,10342135,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13931 SAC,10342135.5
23512,10343242,Uniglomerular mALT VM5v adPN 23513 CF,KCy 6967 JH,10343242.1
165303,10343242,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 6967 JH,10343242.2
24251,10343242,Uniglomerular mALT VM7v adPN 24252 LK,KCy 6967 JH,10343242.3
39139,10343242,Uniglomerular mALT VM5d adPN 39140 CF,KCy 6967 JH,10343242.4
23569,10355090,Uniglomerular mALT VA4 lPN 23570 AA,KCy 15447 JH,10355090.1
41308,10355090,Uniglomerular mALT VM3 adPN 41309 BH,KCy 15447 JH,10355090.2
53631,10355090,Uniglomerular mALT DA2 lPN 53632 AA,KCy 15447 JH,10355090.3
28876,10355090,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 15447 JH,10355090.4
22976,10355090,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 15447 JH,10355090.5
28876,10355090,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 15447 JH,10355090.6
400943,10355323,Uniglomerular mALT VC3m lvPN 24596 BH,KCa'B'x 7671 NM,10355323.1
16,10355323,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 7671 NM,10355323.2
39139,10355323,Uniglomerular mALT VM5d adPN 39140 CF,KCa'B'x 7671 NM,10355323.3
27884,10355323,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCa'B'x 7671 NM,10355323.4
57341,10355323,Uniglomerular mALT DL2d adPN 57342 ML,KCa'B'x 7671 NM,10355323.5
39668,10355323,Uniglomerular mALT DL5 adPN 39669 JMR,KCa'B'x 7671 NM,10355323.6
23569,10356061,Uniglomerular mALT VA4 lPN 23570 AA,KCy 14663 CF,10356061.1
45242,10356061,Uniglomerular mALT VC2 lPN 45243 AA,KCy 14663 CF,10356061.2
165303,10356061,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 14663 CF,10356061.3
22976,10356061,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 14663 CF,10356061.4
771242,10356061,Uniglomerular mALT DC1 adPN 23665 AA,KCy 14663 CF,10356061.5
41308,10356061,Uniglomerular mALT VM3 adPN 41309 BH,KCy 14663 CF,10356061.6
11544074,10358039,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 7879 JH,10358039.1
45242,10358039,Uniglomerular mALT VC2 lPN 45243 AA,KCy 7879 JH,10358039.2
23432,10358039,Uniglomerular mALT VA2 adPN 23433 AA,KCy 7879 JH,10358039.3
21999,10358039,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 7879 JH,10358039.4
57410,10358039,Uniglomerular mALT VA7l adPN 57411 NS,KCy 7879 JH,10358039.5
57241,10360350,Uniglomerular mALT DC3 adPN 57242 ML,KCy 8099 JH,10360350.1
35447,10360350,Uniglomerular mALT VM5d adPN 35448 AA,KCy 8099 JH,10360350.2
2863104,10360350,Uniglomerular mALT DA1 lPN 57316 2863105 ML,KCy 8099 JH,10360350.3
30891,10360350,Uniglomerular mALT DM1 lPN 30892 BH,KCy 8099 JH,10360350.4
40749,10360350,Uniglomerular mALT DA4l adPN 40750 BH,KCy 8099 JH,10360350.5
23569,10362696,Uniglomerular mALT VA4 lPN 23570 AA,KCy 11875 CF,10362696.1
53671,10362696,Uniglomerular mALT VM5v adPN 53672 AA,KCy 11875 CF,10362696.2
57241,10362696,Uniglomerular mALT DC3 adPN 57242 ML,KCy 11875 CF,10362696.3
57385,10363950,Uniglomerular mALT DM5 lPN 57386 HG,KCy 8951 SAC,10363950.1
57361,10363950,Uniglomerular mALT VA5 lPN 57362 ML,KCy 8951 SAC,10363950.2
32214,10363950,Uniglomerular mALT VA7m lPN 32215 BH,KCy 8951 SAC,10363950.3
1775706,10363950,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 8951 SAC,10363950.4
57341,10363950,Uniglomerular mALT DL2d adPN 57342 ML,KCy 8951 SAC,10363950.5
41578,10364169,Uniglomerular mALT VC3l adPN 41579 AJ,KCa'B'x 11775 NM,10364169.1
54072,10364169,Uniglomerular mALT VM2 adPN 54073 JMR,KCa'B'x 11775 NM,10364169.2
41308,10364169,Uniglomerular mALT VM3 adPN 41309 BH,KCa'B'x 11775 NM,10364169.3
56424,10364169,Uniglomerular mALT DM2 lPN 56425 BH,KCa'B'x 11775 NM,10364169.4
23432,10364169,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 11775 NM,10364169.5
67637,10364169,Uniglomerular mALT DL2v adPN 67638 BH,KCa'B'x 11775 NM,10364169.6
49865,10365614,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 10515 SAC,10365614.1
30891,10365614,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 10515 SAC,10365614.2
28876,10365614,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10515 SAC,10365614.3
39682,10365614,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 10515 SAC,10365614.4
23432,10365614,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 10515 SAC,10365614.5
21999,10367860,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 17191 SAC,10367860.1
58686,10367860,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 17191 SAC,10367860.2
57333,10367860,Uniglomerular mALT DL2d adPN 57334 IJA,KCy 17191 SAC,10367860.3
57414,10372665,Uniglomerular mALT DC3 adPN 57415 LK,KCy 15327 Li,10372665.1
23597,10372665,Uniglomerular mALT VM4 adPN 23598 BH,KCy 15327 Li,10372665.2
21999,10372665,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 15327 Li,10372665.3
67637,10373523,Uniglomerular mALT DL2v adPN 67638 BH,KCy 7755 SAC,10373523.1
21999,10373523,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 7755 SAC,10373523.2
67408,10373523,Uniglomerular mALT DM2 lPN 67409 BH,KCy 7755 SAC,10373523.3
32399,10373523,Uniglomerular mALT DC3 adPN 32400 AA,KCy 7755 SAC,10373523.4
21999,10375978,Uniglomerular mALT VL2a adPN 22000 JMR,KCa'B'x 9947 SAC,10375978.1
57410,10375978,Uniglomerular mALT VA7l adPN 57411 NS,KCa'B'x 9947 SAC,10375978.2
57410,10375978,Uniglomerular mALT VA7l adPN 57411 NS,KCa'B'x 9947 SAC,10375978.3
27048,10378090,Uniglomerular mALT DP1l adPN 27049 BH,KCy 17163 JH,10378090.1
23569,10378090,Uniglomerular mALT VA4 lPN 23570 AA,KCy 17163 JH,10378090.2
57319,10378090,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 17163 JH,10378090.3
30891,10378090,Uniglomerular mALT DM1 lPN 30892 BH,KCy 17163 JH,10378090.4
42927,10378090,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 17163 JH,10378090.5
16,10378090,Uniglomerular mALT VA6 adPN 017 DB,KCy 17163 JH,10378090.6
58686,10378275,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 8779 SAC,10378275.1
35246,10378275,Uniglomerular mALT D adPN 35247 AA,KCaBx 8779 SAC,10378275.2
165303,10378275,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBx 8779 SAC,10378275.3
42421,10378275,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBx 8779 SAC,10378275.4
2863104,10378275,Uniglomerular mALT DA1 lPN 57316 2863105 ML,KCaBx 8779 SAC,10378275.5
22976,10378275,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBx 8779 SAC,10378275.6
37250,10379190,Uniglomerular mALT DA4m adPN 37251 JMR,KCaBx 11095 JH,10379190.1
45242,10379190,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 11095 JH,10379190.2
16,10379190,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 11095 JH,10379190.3
58686,10379190,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 11095 JH,10379190.4
30891,10379190,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 11095 JH,10379190.5
39668,10379849,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 7987 JH,10379849.1
23569,10379849,Uniglomerular mALT VA4 lPN 23570 AA,KCy 7987 JH,10379849.2
11544121,10379849,Uniglomerular mALT VM7d adPN 40791 BH,KCy 7987 JH,10379849.3
30891,10380890,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 9291 SAC,10380890.1
39682,10380890,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 9291 SAC,10380890.2
39682,10380890,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 9291 SAC,10380890.3
54072,10380890,Uniglomerular mALT VM2 adPN 54073 JMR,KCa'B'x 9291 SAC,10380890.4
23432,10380890,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 9291 SAC,10380890.5
23432,10380890,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 9291 SAC,10380890.6
30891,10380890,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 9291 SAC,10380890.7
58686,10380890,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 9291 SAC,10380890.8
32214,10381009,Uniglomerular mALT VA7m lPN 32215 BH,KCy 16671 JH,10381009.1
57414,10381009,Uniglomerular mALT DC3 adPN 57415 LK,KCy 16671 JH,10381009.2
22744,10381009,Uniglomerular mALT VC3m lvPN 22745 JMR,KCy 16671 JH,10381009.3
27884,10381009,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCy 16671 JH,10381009.4
23512,10381009,Uniglomerular mALT VM5v adPN 23513 CF,KCy 16671 JH,10381009.5
60799,10381009,Uniglomerular mALT DM6 adPN 60800 JMR,KCy 16671 JH,10381009.6
45242,10381009,Uniglomerular mALT VC2 lPN 45243 AA,KCy 16671 JH,10381009.7
58686,10389295,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14811 Li,10389295.1
35447,10389295,Uniglomerular mALT VM5d adPN 35448 AA,KCaBx 14811 Li,10389295.2
61773,10389295,Uniglomerular mALT DL2v adPN 61774 JMR,KCaBx 14811 Li,10389295.3
30891,10389295,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 14811 Li,10389295.4
23432,10389295,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 14811 Li,10389295.5
51886,10389295,Uniglomerular mALT VM2 adPN 51887 AA,KCaBx 14811 Li,10389295.6
53671,10389295,Uniglomerular mALT VM5v adPN 53672 AA,KCaBx 14811 Li,10389295.7
22132,10390239,Uniglomerular mALT VC1 lPN 22133 BH,KCy 8275 NM,10390239.1
39682,10390239,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 8275 NM,10390239.2
57341,10390239,Uniglomerular mALT DL2d adPN 57342 ML,KCy 8275 NM,10390239.3
32214,10390239,Uniglomerular mALT VA7m lPN 32215 BH,KCy 8275 NM,10390239.4
35246,10390526,Uniglomerular mALT D adPN 35247 AA,KCy 6819 SAC,10390526.1
22277,10390526,Uniglomerular mALT VC3m lvPN 22278 AA,KCy 6819 SAC,10390526.2
45242,10390526,Uniglomerular mALT VC2 lPN 45243 AA,KCy 6819 SAC,10390526.3
22976,10390526,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 6819 SAC,10390526.4
16,10391217,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 7375 Li,10391217.1
16,10391217,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 7375 Li,10391217.2
58686,10391217,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 7375 Li,10391217.3
24251,10391217,Uniglomerular mALT VM7v adPN 24252 LK,KCa'B'x 7375 Li,10391217.4
41308,10391602,Uniglomerular mALT VM3 adPN 41309 BH,KCy 6875 CF,10391602.1
58686,10391602,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 6875 CF,10391602.2
56424,10391602,Uniglomerular mALT DM2 lPN 56425 BH,KCy 6875 CF,10391602.3
51886,10391602,Uniglomerular mALT VM2 adPN 51887 AA,KCy 6875 CF,10391602.4
24622,10391788,Uniglomerular mALT D adPN 24623 CF,KCaBx 14703 JH,10391788.1
27295,10391788,Uniglomerular mALT DA1 lPN 27296 BH,KCaBx 14703 JH,10391788.2
23134,10391788,Uniglomerular mALT VC3l adPN 23135 BH,KCaBx 14703 JH,10391788.3
40306,10391788,Uniglomerular mALT VM7d adPN 40307 CF,KCaBx 14703 JH,10391788.4
67408,10392713,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 12795 JH,10392713.1
30434,10392713,Uniglomerular mALT VM5v adPN 30435 BH,KCaBx 12795 JH,10392713.2
39254,10392713,Uniglomerular mALT VC5 adPN 39255 JMR,KCaBx 12795 JH,10392713.3
27048,10392713,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 12795 JH,10392713.4
45242,10392713,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 12795 JH,10392713.5
27611,10392713,Uniglomerular mALT DM5 lPN 27612 JMR,KCaBx 12795 JH,10392713.6
39254,10392713,Uniglomerular mALT VC5 adPN 39255 JMR,KCaBx 12795 JH,10392713.7
57385,10393576,Uniglomerular mALT DM5 lPN 57386 HG,KCaBx 13283 Li,10393576.1
57319,10393576,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBx 13283 Li,10393576.2
58686,10393576,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13283 Li,10393576.3
57410,10393576,Uniglomerular mALT VA7l adPN 57411 NS,KCaBx 13283 Li,10393576.4
27295,10393576,Uniglomerular mALT DA1 lPN 27296 BH,KCaBx 13283 Li,10393576.5
62434,10394022,Uniglomerular mALT VM5d adPN 62435 AJ,KCy 15579 JH,10394022.1
37513,10394022,Biglomerular mALT VP3 + VP1l ivPN bilateral 37489 AJ,KCy 15579 JH,10394022.2
46800,10394022,Uniglomerular mALT VC3l adPN 46801 JMR,KCy 15579 JH,10394022.3
36108,10394022,Uniglomerular mALT VA7m lPN 36109 BH,KCy 15579 JH,10394022.4
24251,10394022,Uniglomerular mALT VM7v adPN 24252 LK,KCy 15579 JH,10394022.5
16,10394076,Uniglomerular mALT VA6 adPN 017 DB,KCy 15027 NM,10394076.1
27048,10394076,Uniglomerular mALT DP1l adPN 27049 BH,KCy 15027 NM,10394076.2
57319,10394076,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 15027 NM,10394076.3
36108,10394076,Uniglomerular mALT VA7m lPN 36109 BH,KCy 15027 NM,10394076.4
27048,10394076,Uniglomerular mALT DP1l adPN 27049 BH,KCy 15027 NM,10394076.5
40749,10394076,Uniglomerular mALT DA4l adPN 40750 BH,KCy 15027 NM,10394076.6
58686,10395808,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 6491 SAC,10395808.1
16,10395808,Uniglomerular mALT VA6 adPN 017 DB,KCy 6491 SAC,10395808.2
54072,10395808,Uniglomerular mALT VM2 adPN 54073 JMR,KCy 6491 SAC,10395808.3
23569,10395808,Uniglomerular mALT VA4 lPN 23570 AA,KCy 6491 SAC,10395808.4
28876,10398055,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13839 SAC,10398055.1
16,10398055,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 13839 SAC,10398055.2
30891,10398055,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13839 SAC,10398055.3
45242,10398055,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 13839 SAC,10398055.4
775731,10398055,Uniglomerular mALT VM1 lPN 39831 JMR,KCaBx 13839 SAC,10398055.5
22132,10398055,Uniglomerular mALT VC1 lPN 22133 BH,KCaBx 13839 SAC,10398055.6
186573,10398055,Uniglomerular mALT VA7m lPN 21764 AA,KCaBx 13839 SAC,10398055.7
39254,10404798,Uniglomerular mALT VC5 adPN 39255 JMR,KCa'B'x 16267 CF,10404798.1
23432,10404798,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 16267 CF,10404798.2
58686,10404798,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 16267 CF,10404798.3
37250,10404798,Uniglomerular mALT DA4m adPN 37251 JMR,KCa'B'x 16267 CF,10404798.4
771242,10404798,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 16267 CF,10404798.5
30891,10406771,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 15735 Li,10406771.1
22422,10406771,Uniglomerular mALT DL2v adPN 22423 JMR,KCa'B'x 15735 Li,10406771.2
41308,10406771,Uniglomerular mALT VM3 adPN 41309 BH,KCa'B'x 15735 Li,10406771.3
23432,10406771,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 15735 Li,10406771.4
37935,10407523,Uniglomerular mALT VC4 adPN 37936 CF,KCy 6971 CF,10407523.1
581536,10407523,Uniglomerular mALT DL3 lPN 47095 JMR,KCy 6971 CF,10407523.2
23569,10409919,Uniglomerular mALT VA4 lPN 23570 AA,KCa'B'x 15707 SAC,10409919.1
67408,10409919,Uniglomerular mALT DM2 lPN 67409 BH,KCa'B'x 15707 SAC,10409919.2
41578,10409919,Uniglomerular mALT VC3l adPN 41579 AJ,KCa'B'x 15707 SAC,10409919.3
22744,10409919,Uniglomerular mALT VC3m lvPN 22745 JMR,KCa'B'x 15707 SAC,10409919.4
39254,10411031,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 12131 CF,10411031.1
57361,10411031,Uniglomerular mALT VA5 lPN 57362 ML,KCy 12131 CF,10411031.2
1775706,10411031,Uniglomerular mALT DL1 adPN 22153 JMR,KCy 12131 CF,10411031.3
68697,10411031,Uniglomerular mALT DM6 adPN 68698 BH,KCy 12131 CF,10411031.4
23432,10411031,Uniglomerular mALT VA2 adPN 23433 AA,KCy 12131 CF,10411031.5
57410,10412230,Uniglomerular mALT VA7l adPN 57411 NS,KCa'B'x 7379 SAC,10412230.1
27048,10412230,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 7379 SAC,10412230.2
42421,10412230,Uniglomerular mALT VA1d adPN 42422 JMR,KCa'B'x 7379 SAC,10412230.3
58686,10414897,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13811 SAC,10414897.1
771242,10414897,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 13811 SAC,10414897.2
23134,10414897,Uniglomerular mALT VC3l adPN 23135 BH,KCaBx 13811 SAC,10414897.3
186573,10414897,Uniglomerular mALT VA7m lPN 21764 AA,KCaBx 13811 SAC,10414897.4
36108,10414897,Uniglomerular mALT VA7m lPN 36109 BH,KCaBx 13811 SAC,10414897.5
57319,10420912,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 16983 SAC,10420912.1
22744,10420912,Uniglomerular mALT VC3m lvPN 22745 JMR,KCy 16983 SAC,10420912.2
39139,10420912,Uniglomerular mALT VM5d adPN 39140 CF,KCy 16983 SAC,10420912.3
771242,10420912,Uniglomerular mALT DC1 adPN 23665 AA,KCy 16983 SAC,10420912.4
39254,10420912,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 16983 SAC,10420912.5
22906,10420912,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 16983 SAC,10420912.6
41308,10420912,Uniglomerular mALT VM3 adPN 41309 BH,KCy 16983 SAC,10420912.7
40637,10422783,Uniglomerular mALT D adPN 40638 BH,KCaBx 14083 JH,10422783.1
58686,10422783,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14083 JH,10422783.2
56424,10422783,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 14083 JH,10422783.3
16,10422783,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 14083 JH,10422783.4
42421,10422783,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBx 14083 JH,10422783.5
22132,10422783,Uniglomerular mALT VC1 lPN 22133 BH,KCaBx 14083 JH,10422783.6
771242,10423970,Uniglomerular mALT DC1 adPN 23665 AA,KCy 8795 NM,10423970.1
23134,10423970,Uniglomerular mALT VC3l adPN 23135 BH,KCy 8795 NM,10423970.2
53631,10423970,Uniglomerular mALT DA2 lPN 53632 AA,KCy 8795 NM,10423970.3
22976,10423975,Uniglomerular mALT VL2p adPN 22977 JMR,KCa'B'x 8331 CF,10423975.1
68697,10424192,Uniglomerular mALT DM6 adPN 68698 BH,KCaBx 12739 SAC,10424192.1
56424,10424192,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 12739 SAC,10424192.2
55085,10424192,Uniglomerular mALT VC4 adPN 55086 AJ,KCaBx 12739 SAC,10424192.3
22976,10424192,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBx 12739 SAC,10424192.4
22906,10424809,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 8159 JH,10424809.1
22132,10424809,Uniglomerular mALT VC1 lPN 22133 BH,KCy 8159 JH,10424809.2
1785034,10424809,Uniglomerular mALT DA2 lPN 57399 LK,KCy 8159 JH,10424809.3
57353,10424809,Uniglomerular mALT DA1 lPN 57354 GA,KCy 8159 JH,10424809.4
57361,10424809,Uniglomerular mALT VA5 lPN 57362 ML,KCy 8159 JH,10424809.5
39668,10424809,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 8159 JH,10424809.6
60799,10425524,Uniglomerular mALT DM6 adPN 60800 JMR,KCy 9223 JH,10425524.1
30891,10425524,Uniglomerular mALT DM1 lPN 30892 BH,KCy 9223 JH,10425524.2
41308,10425524,Uniglomerular mALT VM3 adPN 41309 BH,KCy 9223 JH,10425524.3
55085,10425524,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 9223 JH,10425524.4
30891,10425524,Uniglomerular mALT DM1 lPN 30892 BH,KCy 9223 JH,10425524.5
41578,10425524,Uniglomerular mALT VC3l adPN 41579 AJ,KCy 9223 JH,10425524.6
11524119,10426477,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 9715 JH,10426477.1
771242,10426477,Uniglomerular mALT DC1 adPN 23665 AA,KCy 9715 JH,10426477.2
57333,10426477,Uniglomerular mALT DL2d adPN 57334 IJA,KCy 9715 JH,10426477.3
56623,10426477,Uniglomerular mALT DL2v adPN 56624 BH,KCy 9715 JH,10426477.4
40749,10426477,Uniglomerular mALT DA4l adPN 40750 BH,KCy 9715 JH,10426477.5
400943,10426477,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 9715 JH,10426477.6
27246,10428047,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBx 13983 SAC,10428047.1
27048,10428047,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 13983 SAC,10428047.2
55085,10428047,Uniglomerular mALT VC4 adPN 55086 AJ,KCaBx 13983 SAC,10428047.3
30791,10437937,Uniglomerular mALT DL2d adPN 30792 BH,KCa'B'x 15263 NM,10437937.1
60799,10437937,Uniglomerular mALT DM6 adPN 60800 JMR,KCa'B'x 15263 NM,10437937.2
39668,10438515,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 13883 Li,10438515.1
42421,10438515,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBx 13883 Li,10438515.2
56424,10438515,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 13883 Li,10438515.3
1775706,10438515,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBx 13883 Li,10438515.4
39254,10440808,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 15427 JH,10440808.1
39254,10440808,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 15427 JH,10440808.2
57319,10440808,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 15427 JH,10440808.3
27246,10440808,Uniglomerular mALT VM3 adPN 27247 JMR,KCy 15427 JH,10440808.4
55085,10440808,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 15427 JH,10440808.5
400943,10440808,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 15427 JH,10440808.6
1775706,10441695,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBx 12791 NM,10441695.1
61221,10441695,Uniglomerular mALT DA1 lPN 61222 AJ,KCaBx 12791 NM,10441695.2
16,10441695,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 12791 NM,10441695.3
2863104,10441695,Uniglomerular mALT DA1 lPN 57316 2863105 ML,KCaBx 12791 NM,10441695.4
39668,10441695,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 12791 NM,10441695.5
23569,10441695,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 12791 NM,10441695.6
41578,10441695,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBx 12791 NM,10441695.7
21999,10441722,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 15071 JH,10441722.1
57414,10441722,Uniglomerular mALT DC3 adPN 57415 LK,KCy 15071 JH,10441722.2
53671,10441722,Uniglomerular mALT VM5v adPN 53672 AA,KCy 15071 JH,10441722.3
58686,10441722,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 15071 JH,10441722.4
39254,10441722,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 15071 JH,10441722.5
67408,10442427,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 10451 JH,10442427.1
28876,10442427,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10451 JH,10442427.2
23569,10442427,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 10451 JH,10442427.3
28876,10442427,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10451 JH,10442427.4
57319,10442958,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 6807 SAC ,10442958.1
57353,10442958,Uniglomerular mALT DA1 lPN 57354 GA,KCy 6807 SAC ,10442958.2
49865,10442958,Uniglomerular mALT VM5d adPN 49866 JMR,KCy 6807 SAC ,10442958.3
42927,10442958,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 6807 SAC ,10442958.4
